,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,GINI_supplied_demand
48,-0.5828661371015431,0.33356119102507886,-0.6139852705258912,-0.6929011109045526,2.594261450883997,0.5756847258336988,2.1239052000081307,0.6660533270280438,1.2173952962461299,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.88453,0.76031,2.25107,0.85141,1.01329,0.11546999999999996,0.23968999999999996,1.25107,0.14859,0.013290000000000024,142.0,112.0,352.0,126.0,148.0,0.76031,0.00025,0.21826855142076967
49,0.06486794175231436,0.35605400041484936,-0.8434427914415175,-0.09607416874151246,3.015288602139005,0.5610643997303479,2.287672914706638,0.6329636881790125,0.6803103952449967,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02808,0.741,2.42464,0.80912,0.56625,0.028080000000000105,0.259,1.4246400000000001,0.19088000000000005,0.43374999999999997,165.0,109.0,379.0,120.0,83.0,0.56625,0.00678,0.2875773241229716
50,-0.6119890203205409,0.5087606730728429,0.2872025077201339,-0.3670640064304267,2.5753315767916485,0.46180506250265213,1.6520128074792606,0.8967773190285742,1.5913732341978644,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.87808,0.60991,1.75092,1.14635,1.32457,0.12192000000000003,0.39009000000000005,0.75092,0.14634999999999998,0.32457,141.0,90.0,273.0,169.0,194.0,0.60991,0.01311,0.19114474511500346
51,-0.032564574704819105,-0.04538477884059888,-0.42027431552041405,0.17181579264009228,2.9519574664418675,0.8219996062463893,1.75167819884188,0.8704232987741923,0.7812414296956708,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00649,1.08562,1.85655,1.11266,0.65026,0.006490000000000107,0.08562000000000003,0.8565499999999999,0.11265999999999998,0.34974000000000005,161.0,159.0,290.0,164.0,95.0,0.65026,0.00036,0.17639602351713538
52,0.25575273957574934,-0.3493368949473352,-0.1540265762716695,0.6725922056856128,3.1393637207242375,1.019568481715768,1.381048292860817,1.0085217129714112,0.6287977917277664,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.07039,1.34655,1.46373,1.28919,0.52337,0.07038999999999995,0.3465499999999999,0.46373,0.28919000000000006,0.47663,172.0,198.0,229.0,190.0,77.0,0.52337,0.04262,0.15153998696697657
53,-0.32019205174934284,0.4923376346002935,0.09504061866433489,-0.2432986264346495,2.7649996063629274,0.47248003750980927,1.7662430603583732,0.7875567864545506,1.3860205093143398,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.94275,0.62401,1.87199,1.00673,1.15364,0.05725000000000002,0.37599000000000005,0.87199,0.006729999999999903,0.15364,151.0,92.0,292.0,149.0,169.0,0.62401,3e-05,0.1933768163568561
54,-0.7574508971746687,-0.5071163424355261,-0.5117257606427041,0.11636141163562799,2.4807813568364656,1.122125122583092,1.5109961218346657,1.3055540607266927,0.757843338019084,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84584,1.482,1.60146,1.66889,0.63078,0.15415999999999996,0.482,0.6014600000000001,0.66889,0.36922,136.0,218.0,250.0,247.0,92.0,0.63078,0.13319,0.1818496476945627
55,-0.9658850256587816,0.3199283161743125,-0.28881663753217923,-0.6840145633548429,2.3452991733217923,0.5845460944866969,1.9036842199092197,0.9207918604975601,1.4229786517847314,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.79965,0.77201,2.01766,1.17705,1.1844,0.20035000000000003,0.22799000000000003,1.0176599999999998,0.17704999999999993,0.1843999999999999,128.0,113.0,315.0,174.0,173.0,0.77201,0.01918,0.19332288090448796
56,-0.6811986117093771,-0.4159265461789454,-0.8459931497869639,-0.4202909320785697,2.5303453423889053,1.0628517550163146,1.787543292345212,0.9071660517600247,0.8893935584895437,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86274,1.40372,1.89457,1.15963,0.74028,0.13726000000000005,0.4037200000000001,0.8945700000000001,0.15962999999999994,0.25971999999999995,138.0,206.0,296.0,171.0,108.0,0.74028,0.01559,0.1880605978610579
57,-0.4401760683474181,-0.3712986225272461,-0.24451052069840817,0.06028378086810196,2.6870099955741784,1.03384360464271,1.4255877338112555,1.0628749619900881,0.9679837039817684,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.91616,1.3654,1.51094,1.35867,0.80569,0.08384000000000003,0.36539999999999995,0.51094,0.35867000000000004,0.19430999999999998,147.0,201.0,236.0,201.0,118.0,0.80569,0.0545,0.1248805578778081
58,-0.14103339069316445,0.34418420327558863,0.3113031315415895,-0.4145031452834649,2.8814527360494435,0.5687797678708675,1.5293726966270995,0.5598207195163046,1.6378740799362854,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.98245,0.75119,1.62094,0.71562,1.36327,0.017549999999999955,0.24880999999999998,0.62094,0.28437999999999997,0.36327,157.0,110.0,253.0,106.0,200.0,0.71562,0.00265,0.17835526836441537
59,-0.19022970489141008,0.5087606730728429,0.296149206806645,0.8560194055326498,2.849475131820584,0.46180506250265213,1.6461974530730286,1.4176379817756388,0.8021843708280968,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.97155,0.60991,1.74476,1.81216,0.66769,0.028449999999999975,0.39009000000000005,0.7447600000000001,0.81216,0.33231,156.0,90.0,272.0,268.0,98.0,0.60991,0.00696,0.23985725284056172
60,0.11055713949512697,0.3668851550806064,-0.9914981644163205,-0.1968340929943735,3.0449865806718326,0.5540241491976059,2.3909491576730026,0.5377717588818246,0.6495683535757343,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03821,0.7317,2.5341,0.68743,0.54066,0.03821000000000008,0.2683,1.5341,0.31257,0.45933999999999997,166.0,107.0,396.0,102.0,79.0,0.54066,0.01256,0.3136356898826847
61,-0.22231153589286157,0.45183668799573573,0.5970160917318268,0.6608266091577755,2.82862194166964,0.49880565280277184,1.4136333875715408,1.311615854282914,1.1246231636731332,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.96444,0.65878,1.49827,1.67664,0.93607,0.035560000000000036,0.34121999999999997,0.49827,0.6766399999999999,0.06393000000000004,155.0,97.0,234.0,248.0,137.0,0.65878,0.0059,0.1812228384081476
62,0.05903906232885833,0.5087606730728429,0.1649615943475813,0.8560194055326498,3.011499830513758,0.46180506250265213,1.73146940117142,1.2556132830824644,0.7169124227297053,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02679,0.60991,1.83514,1.60505,0.59672,0.02679000000000009,0.39009000000000005,0.83514,0.6050500000000001,0.40327999999999997,165.0,90.0,287.0,237.0,87.0,0.59672,0.00617,0.24478101244181394
63,0.0863737081071756,0.41365541796740946,-0.7627462408071362,-0.14402764097831589,3.0292673502696648,0.5236234783211839,2.2726610782034546,0.5878151830944305,0.7639329101112667,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03285,0.69155,2.40873,0.7514,0.63585,0.032850000000000046,0.30845,1.4087299999999998,0.24860000000000004,0.36415,166.0,102.0,376.0,111.0,93.0,0.63585,0.00928,0.2816516254315826
64,0.2178100862454737,0.5064158229003828,0.4897939705089256,0.19302620355208489,3.1147009960595584,0.4633292151147512,1.5188042040544472,0.7214665362492972,1.3589990485219465,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.06198,0.61192,1.60974,0.92225,1.13115,0.061979999999999924,0.38808,0.60974,0.07774999999999999,0.1311500000000001,170.0,90.0,251.0,136.0,166.0,0.61192,0.0037,0.16522566816062834
65,-0.25923936226896616,0.5841300883006801,-0.07871735750442199,0.19361855900150782,2.8046188545251725,0.4128149426045579,1.9388508397733162,1.031933708825808,0.9890816542711456,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.54521,2.05493,1.31912,0.82325,0.043749999999999956,0.45479,1.0549300000000001,0.31912000000000007,0.17674999999999996,153.0,80.0,321.0,195.0,121.0,0.54521,0.01646,0.24674209828102958
66,0.07874794552306968,0.4255544878461739,0.26049970458091365,0.8409694296899113,3.0243106045899957,0.515889082899987,1.615285609122419,1.2330200247084468,0.7887946786791514,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03116,0.68134,1.712,1.57617,0.65655,0.031160000000000077,0.31866000000000005,0.712,0.5761700000000001,0.34345000000000003,165.0,100.0,267.0,233.0,96.0,0.65655,0.00835,0.21252346558910565
67,-0.8703073857719852,0.535390666330851,-0.022547418461208446,-0.4119265728613686,2.4074246392482097,0.4444955668849469,1.8706597551148385,1.0355235883919007,1.4191964503601038,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.82083,0.58705,1.98266,1.32371,1.18126,0.17917000000000005,0.41295000000000004,0.9826600000000001,0.32370999999999994,0.18125999999999998,132.0,86.0,310.0,196.0,173.0,0.58705,0.04742,0.22349890001034686
68,-0.019499411760418806,-0.3475223521861517,-0.1540265762716695,0.12654906796629334,2.960449822355728,1.0183890289209987,1.3822277456555867,0.8325075718223628,0.9837258312453241,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00939,1.34499,1.46498,1.06419,0.8188,0.00939000000000001,0.3449899999999999,0.46497999999999995,0.06418999999999997,0.18120000000000003,162.0,198.0,229.0,157.0,120.0,0.8188,0.00076,0.11419572632335791
69,0.0863737081071756,0.5149932368153566,-0.5929235172676457,0.001271604334472043,3.0292673502696648,0.45775389607001826,2.2281458901539515,0.6822596925477427,0.7798731709586234,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03285,0.60456,2.36155,0.87213,0.64912,0.032850000000000046,0.39544,1.3615499999999998,0.12787000000000004,0.35087999999999997,166.0,89.0,369.0,129.0,95.0,0.60456,0.00928,0.28243200892719655
70,-0.8703073857719852,0.535390666330851,0.06406350181371151,-0.3578180937791644,2.4074246392482097,0.4444955668849469,1.8143626569361406,1.0706940997953334,1.4403230371353695,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.82083,0.58705,1.92299,1.36867,1.19884,0.17917000000000005,0.41295000000000004,0.92299,0.36867000000000005,0.1988399999999999,132.0,86.0,300.0,202.0,176.0,0.58705,0.05707,0.21834605434034432
71,-0.1176686049847353,0.5690647432562079,-0.14119834755132432,-0.04033785555052116,2.8966398467599226,0.42260741688346487,1.969671009024896,0.7878410471322391,1.100540680199478,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.98763,0.55814,2.0876,1.0071,0.91603,0.012369999999999992,0.44186000000000003,1.0876000000000001,0.007100000000000106,0.08396999999999999,158.0,82.0,326.0,149.0,134.0,0.55814,3e-05,0.22676073067578512
72,-0.25923936226896616,0.47844939044683943,-0.09721863851671642,0.030385205595506948,2.8046188545251725,0.4815073962095544,1.8821842188263112,0.9258320291119074,1.0831575013270547,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.63593,1.99487,1.18349,0.90156,0.043749999999999956,0.36407,0.9948699999999999,0.18348999999999993,0.09843999999999997,153.0,93.0,312.0,175.0,132.0,0.63593,0.01399,0.21154845647996331
73,-0.7574508971746687,-0.3762143813433143,-0.5547577754156636,0.07684697940060392,2.4807813568364656,1.0370388478731543,1.624053206147027,1.279869679773927,0.755556909369426,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84584,1.36962,1.72129,1.63606,0.62888,0.15415999999999996,0.36962000000000006,0.72129,0.6360600000000001,0.37112,136.0,201.0,269.0,242.0,92.0,0.62888,0.07833,0.19188576017182415
74,-0.6442376984428784,0.4279532133007232,-0.8243500896975231,-0.43927725768232506,2.5543699360121295,0.51432991135453,2.3219971469488603,0.8708003464943596,0.9158026591901213,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.87093,0.67928,2.46102,1.11314,0.76226,0.12907000000000002,0.32072,1.46102,0.11314000000000002,0.23773999999999995,140.0,100.0,384.0,164.0,112.0,0.67928,0.00783,0.26598308369984186
75,0.14379738761809097,0.44597076037501227,-0.12858023129137885,0.07903726213724868,3.0665927419517596,0.5026185057562421,1.8814581445831542,0.6954819784374524,1.031148629271392,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04558,0.66381,1.99411,0.88903,0.85827,0.045579999999999954,0.33619,0.99411,0.11097000000000001,0.14173000000000002,168.0,98.0,311.0,131.0,126.0,0.66381,0.00754,0.2089902399647758
76,0.02724697173415369,0.5157097565395524,-0.560527876832212,0.022556576322331434,2.9908349716272,0.457288158249291,2.2075544616916467,0.7345273029823155,0.7870951054495468,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.01975,0.60394,2.33973,0.93895,0.65513,0.019749999999999934,0.39605999999999997,1.3397299999999999,0.06105000000000005,0.34487,163.0,89.0,365.0,139.0,96.0,0.60394,0.00228,0.27610976158344586
77,0.1403460607144511,0.41294567888007094,-0.4642199588464645,-0.26940087384032463,3.0643493794643937,0.5240848087279539,2.078157664522248,0.4712405525393957,1.039467594746009,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04481,0.69216,2.20258,0.60239,0.86519,0.044810000000000016,0.30784,1.2025800000000002,0.39761,0.13480999999999999,167.0,102.0,344.0,89.0,127.0,0.60239,0.01727,0.26284036078289225
78,0.19706785641439217,0.5064158229003828,-0.13622427696581196,-0.22156658152741557,3.1012185466693554,0.4633292151147512,1.9257160649130267,0.4654636753378249,1.2215724979650422,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.05738,0.61192,2.04101,0.595,1.01677,0.05737999999999999,0.38808,1.04101,0.405,0.01676999999999995,169.0,90.0,319.0,88.0,149.0,0.595,0.00041,0.25084027297597933
79,-0.6811986117093771,-0.4668199475914234,-0.8149614349628953,-0.3245746789723558,2.5303453423889053,1.0959324659344254,1.7342919667914565,0.9693816162790638,0.8473486086061492,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86274,1.44741,1.83813,1.23916,0.70528,0.13726000000000005,0.4474100000000001,0.83813,0.23916000000000004,0.29472,138.0,213.0,287.0,183.0,103.0,0.70528,0.035,0.1871328405047335
80,-0.019499411760418806,-0.3475223521861517,-0.1540265762716695,-0.2745716470440355,2.960449822355728,1.0183890289209987,1.3822277456555867,0.571779107065649,1.244454296002038,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00939,1.34499,1.46498,0.7309,1.03581,0.00939000000000001,0.3449899999999999,0.46497999999999995,0.2691,0.0358099999999999,162.0,198.0,229.0,108.0,152.0,0.7309,0.00076,0.12916128870565532
81,-0.6811986117093771,-0.48101038610824687,-0.8107166333099596,-0.30884900097345547,2.5303453423889053,1.1051562509703605,1.7223090606811131,0.9796033069783491,0.8398860389812722,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86274,1.45959,1.82543,1.25223,0.69907,0.13726000000000005,0.45958999999999994,0.8254300000000001,0.25222999999999995,0.30093000000000003,138.0,214.0,285.0,185.0,102.0,0.69907,0.03893,0.18688584798313182
82,-0.6811986117093771,-0.4446768416656941,-0.8107166333099596,-0.3899425411099182,2.5303453423889053,1.0815394470827013,1.7459258645687725,0.9268925058896482,0.892596840069973,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86274,1.4284,1.85046,1.18485,0.74295,0.13726000000000005,0.4283999999999999,0.85046,0.18484999999999996,0.25705,138.0,210.0,289.0,175.0,109.0,0.74295,0.02091,0.18325897123274126
83,-0.032564574704819105,-0.1349764265587965,-0.35834563094694394,0.17181579264009228,2.9519574664418675,0.8802341772632177,1.653189982852296,0.8704232987741923,0.8214950746684264,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00649,1.16253,1.75217,1.11266,0.68376,0.006490000000000107,0.16253000000000006,0.75217,0.11265999999999998,0.31623999999999997,161.0,171.0,274.0,164.0,100.0,0.68376,0.00036,0.16040688329564276
84,-0.15696543060508894,0.33356119102507886,-0.4965154848330171,-0.2927082246295378,2.8710969101066928,0.5756847258336988,2.0475498393077625,0.6493432438841081,1.0336252808677384,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.97892,0.76031,2.17014,0.83005,0.86033,0.021079999999999988,0.23968999999999996,1.17014,0.16995000000000005,0.13966999999999996,157.0,112.0,339.0,123.0,126.0,0.76031,0.00382,0.21204732354122952
85,-0.25923936226896616,0.5690647432562079,-0.14119834755132432,0.15899656209666088,2.8046188545251725,0.42260741688346487,1.969671009024896,1.0094294108376576,0.9709733087288095,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.55814,2.0876,1.29035,0.80818,0.043749999999999956,0.44186000000000003,1.0876000000000001,0.2903500000000001,0.19182,153.0,82.0,326.0,191.0,118.0,0.55814,0.01646,0.24847487597622672
86,-0.7584713149746556,-0.4959279737447797,-0.5547577754156636,0.03648994254452331,2.4801180852664744,1.1148526829341068,1.5462393710860747,1.2543008773874662,0.7817889833258784,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84561,1.47239,1.63882,1.60337,0.65072,0.15439000000000003,0.4723900000000001,0.6388199999999999,0.60337,0.34928000000000003,136.0,216.0,256.0,237.0,95.0,0.65072,0.12794,0.1760746814878979
87,-0.7631367214450004,0.535390666330851,-0.4447505165355988,-0.4108369128523969,2.47708557106075,0.4444955668849469,2.145091768863192,0.9665709355851921,1.1440561576059187,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84458,0.58705,2.27352,1.23557,0.95225,0.15542,0.41295000000000004,1.27352,0.23557000000000006,0.04774999999999996,135.0,86.0,355.0,183.0,139.0,0.58705,0.00329,0.25548611311443975
88,-0.7784186324513787,0.5025867439099772,0.5457543562748937,0.21314439072651692,2.467152328906604,0.4658181164585149,1.4799410519628042,1.382092025065632,1.3822964776064448,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84119,0.61521,1.56855,1.76673,1.15054,0.15881,0.38478999999999997,0.5685500000000001,0.7667299999999999,0.1505399999999999,135.0,90.0,245.0,261.0,169.0,0.61521,0.03271,0.20399110096899814
89,0.0921094122924613,0.5280813974264789,-0.4346708675248443,-0.30221877610939485,3.0329955579901005,0.4492465916727888,2.13378897221836,0.48126273753879345,1.0800061405799577,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03412,0.59332,2.26154,0.6152,0.89893,0.03411999999999993,0.40668000000000004,1.26154,0.38480000000000003,0.10107,166.0,87.0,353.0,91.0,132.0,0.59332,0.01002,0.2780146989419057
90,-0.15696543060508894,0.3409764871460097,-0.5975972164676104,-0.25650002117866666,2.8710969101066928,0.5708647833550937,2.118072907348853,0.6728785761271744,0.9443868230621864,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.97892,0.75395,2.24489,0.86014,0.78605,0.021079999999999988,0.24605,1.2448899999999998,0.13985999999999998,0.21394999999999997,157.0,111.0,351.0,127.0,115.0,0.75395,0.00382,0.2258021497346171
91,0.22867457410657432,0.5064158229003828,-0.4730255026490918,-0.0718797136357973,3.121762913169274,0.4633292151147512,2.1446368616071583,0.5422157729674584,0.9053552371413585,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.06439,0.61192,2.27304,0.69311,0.75356,0.06438999999999995,0.38808,1.27304,0.30689,0.24644,171.0,90.0,355.0,102.0,110.0,0.61192,0.03566,0.273795871772158
92,0.13897360305825668,0.445987498491269,-0.25958195532681083,0.13352666851635142,3.0634572819878674,0.5026076259806751,1.966620144981752,0.7340355525477615,0.9105793945019445,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04451,0.6638,2.08437,0.93832,0.75791,0.04451000000000005,0.33620000000000005,1.0843699999999998,0.06167999999999996,0.24209000000000003,167.0,98.0,326.0,139.0,111.0,0.6638,0.00233,0.22793159297565457
93,-0.9764296429766421,0.05390879285779121,-0.6844853870270928,-0.2836195390357608,2.338445172065183,0.7574587846424358,1.9879562169251745,1.187902627561573,0.9055371988056341,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.79731,1.00038,2.10698,1.51849,0.75372,0.20269000000000004,0.00038000000000004697,1.10698,0.5184899999999999,0.24628000000000005,128.0,147.0,329.0,224.0,110.0,0.75372,0.0,0.22196966753441866
94,-0.25923936226896616,0.5690647432562079,-0.26395218940200826,0.0412036863549832,2.8046188545251725,0.42260741688346487,2.0494610062278404,0.932864041605567,0.9677486807579555,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.55814,2.17217,1.19248,0.8055,0.043749999999999956,0.44186000000000003,1.17217,0.19247999999999998,0.1945,153.0,82.0,339.0,176.0,118.0,0.55814,0.01646,0.2543769592614354
95,-0.019499411760418806,-0.3475223521861517,-0.1540265762716695,0.011751311808242293,2.960449822355728,1.0183890289209987,1.3822277456555867,0.7578890303196296,1.0583443727480573,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00939,1.34499,1.46498,0.96881,0.8809,0.00939000000000001,0.3449899999999999,0.46497999999999995,0.03119000000000005,0.11909999999999998,162.0,198.0,229.0,143.0,129.0,0.8809,0.0006,0.10896602088173195
96,-0.15696543060508894,0.3409764871460097,-0.6139852705258912,-0.29777969618495675,2.8710969101066928,0.5708647833550937,2.1287251424867355,0.6460467873730859,0.9605663766783925,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.97892,0.75395,2.25618,0.82584,0.79952,0.021079999999999988,0.24605,1.25618,0.17415999999999998,0.20048,157.0,111.0,352.0,122.0,117.0,0.75395,0.00382,0.22683487668339153
97,0.0022827728283853765,-0.1349764265587965,-0.42027431552041405,0.17181579264009228,2.974608242338451,0.8802341772632177,1.6934436278250513,0.8477725228776094,0.7812414296956708,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.01421,1.16253,1.79483,1.08371,0.65026,0.014210000000000056,0.16253000000000006,0.7948299999999999,0.08370999999999995,0.34974000000000005,163.0,171.0,280.0,160.0,95.0,0.65026,0.00174,0.1708837375603361
98,0.1403460607144511,0.5143002358442748,-0.12858023129137885,-0.26940087384032463,3.0643493794643937,0.45820434670122145,1.9258723036381749,0.4712405525393957,1.2576334176568147,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04481,0.60515,2.04118,0.60239,1.04678,0.044810000000000016,0.39485000000000003,1.0411800000000002,0.39761,0.046780000000000044,167.0,89.0,319.0,89.0,153.0,0.60239,0.00316,0.2486155298100672
