0,1,seed
0,0.0,5
100,0.12074785699994701,5
1198,0.1673564023618664,5
2297,0.16648870530118406,5
3392,0.17534002759613498,5
4489,0.11998355937005335,5
5586,0.14408890091869644,5
6683,0.13931525770603304,5
7778,0.15639965508375492,5
8875,0.1551531513304974,5
9971,0.1559052737228484,5
10987,0.15615231147047062,5
12001,0.15201171217350568,5
13015,0.11483626278562176,5
14030,0.11688568058329404,5
15045,0.11688568058329404,5
16062,0.11688568058329404,5
17095,0.12368427895390673,5
18127,0.12259924914942863,5
19161,0.12259924914942863,5
20194,0.12141710929544433,5
21226,0.12011184274621696,5
22266,0.12011184274621696,5
23303,0.11965909566460747,5
24333,0.11965909566460747,5
25365,0.11965909566460747,5
26401,0.11965909566460747,5
27430,0.11965909566460747,5
28458,0.11965909566460747,5
29490,0.11965909566460747,5
30522,0.11965909566460747,5
31555,0.11965909566460747,5
32593,0.11965909566460747,5
33627,0.1224653398980914,5
34664,0.1224653398980914,5
35700,0.1224653398980914,5
36736,0.11738013287271623,5
37771,0.11738013287271623,5
38802,0.11738013287271623,5
39829,0.11738013287271623,5
40858,0.11738013287271623,5
41882,0.11738013287271623,5
42917,0.11738013287271623,5
43950,0.11739153119285181,5
44976,0.11739153119285181,5
46006,0.11754242768719264,5
47040,0.11754242768719264,5
48073,0.11754242768719264,5
49108,0.11754242768719264,5
50147,0.11756045042577801,5
51177,0.11756045042577801,5
52209,0.11756045042577801,5
53244,0.11756045042577801,5
54276,0.11756045042577801,5
55313,0.11756045042577801,5
56341,0.11790364580784116,5
57374,0.11735181638305212,5
58408,0.11735181638305212,5
59446,0.11735181638305212,5
60479,0.11735181638305212,5
61517,0.11735181638305212,5
62548,0.11735181638305212,5
63578,0.1059341341432658,5
64610,0.1059341341432658,5
65648,0.11214502056513968,5
66681,0.11320153900617878,5
67707,0.11320153900617878,5
68759,0.11258995200532296,5
69781,0.11258995200532296,5
70801,0.11252166419874979,5
71817,0.11253240243664522,5
72835,0.11253240243664522,5
73856,0.11253240243664522,5
74876,0.11253240243664522,5
75893,0.11253240243664522,5
76914,0.11403466784547894,5
77933,0.11366218075662193,5
78949,0.11323954434728949,5
79967,0.11323954434728949,5
80984,0.11323954434728949,5
82000,0.11323954434728949,5
83021,0.11323954434728949,5
84042,0.11323954434728949,5
85061,0.11323954434728949,5
86079,0.11067955859343907,5
87097,0.11067955859343907,5
88116,0.11067955859343907,5
89132,0.11067955859343907,5
90154,0.11067955859343907,5
91171,0.11060950835075183,5
92188,0.11060950835075183,5
93206,0.11060950835075183,5
94225,0.11060950835075183,5
95245,0.11060950835075183,5
96265,0.11060950835075183,5
97287,0.11060950835075183,5
98304,0.11060950835075183,5
99327,0.11060950835075183,5
100031,0.11060950835075183,5
0,0.0,4
100,0.07862051388118863,4
1196,0.16001030679120962,4
2288,0.1552634339139234,4
3381,0.09888394215561086,4
4479,0.09968515186890355,4
5577,0.10039411372708477,4
6674,0.08727522693032128,4
7767,0.08529605833302803,4
8863,0.09457444256401014,4
9960,0.09457444256401014,4
10982,0.10852288465776438,4
11999,0.10852288465776438,4
13019,0.07316397765258503,4
14038,0.07316397765258503,4
15055,0.07574455254254833,4
16069,0.07574455254254833,4
17084,0.07574455254254833,4
18106,0.07599363446539165,4
19123,0.07599363446539165,4
20144,0.06584136181501922,4
21159,0.06584136181501922,4
22176,0.08404855035648302,4
23196,0.08404855035648302,4
24209,0.08404855035648302,4
25229,0.08384064588156984,4
26246,0.08384064588156984,4
27259,0.08384064588156984,4
28274,0.08384064588156984,4
29294,0.0838315651013453,4
30312,0.0838315651013453,4
31334,0.08384810989890977,4
32353,0.08384810989890977,4
33369,0.08384810989890977,4
34385,0.08384810989890977,4
35404,0.08384810989890977,4
36420,0.08384810989890977,4
37436,0.08384810989890977,4
38451,0.08866667748461961,4
39470,0.08866667748461961,4
40482,0.08866667748461961,4
41495,0.08866667748461961,4
42518,0.08866667748461961,4
43537,0.08866667748461961,4
44550,0.08909629674272329,4
45570,0.08909629674272329,4
46590,0.08954888148304864,4
47608,0.08954888148304864,4
48629,0.08643936505403028,4
49649,0.08643936505403028,4
50671,0.08643936505403028,4
51692,0.08643936505403028,4
52706,0.08643936505403028,4
53716,0.08643936505403028,4
54731,0.08643936505403028,4
55754,0.08643936505403028,4
56774,0.09180513024189496,4
57791,0.09180513024189496,4
58808,0.09180513024189496,4
59826,0.09180513024189496,4
60845,0.08137345070864765,4
61865,0.08137345070864765,4
62882,0.08137345070864765,4
63895,0.08137345070864765,4
64916,0.08137345070864765,4
65935,0.08137345070864765,4
66954,0.08141940016674776,4
67970,0.08141940016674776,4
68989,0.09452273608795868,4
70008,0.09452273608795868,4
71025,0.08892530773467254,4
72047,0.08892530773467254,4
73065,0.0893346059787002,4
74078,0.10934468321488428,4
75094,0.10934468321488428,4
76111,0.10934468321488428,4
77129,0.10934468321488428,4
78145,0.10934468321488428,4
79161,0.10934468321488428,4
80181,0.10943620836786713,4
81202,0.11141695708427198,4
82212,0.11141695708427198,4
83228,0.11141695708427198,4
84247,0.11425731702082842,4
85261,0.11425731702082842,4
86282,0.11425731702082842,4
87301,0.11425731702082842,4
88320,0.11425731702082842,4
89338,0.11425731702082842,4
90356,0.11425731702082842,4
91370,0.11425731702082842,4
92388,0.11425731702082842,4
93408,0.11425731702082842,4
94423,0.11425731702082842,4
95441,0.11235991892352783,4
96462,0.11244518049280665,4
97482,0.11244518049280665,4
98498,0.11244518049280665,4
99519,0.11691476932022908,4
100028,0.11687622187648537,4
0,0.0,3
100,0.09156285743944627,3
1198,0.14857478954020534,3
2293,0.09421100064515112,3
3293,0.09267761307715341,3
4390,0.09253629928290284,3
5488,0.09876559709206185,3
6583,0.102778848633233,3
7676,0.10914586129251734,3
8774,0.10150357786452106,3
9870,0.10151728550896928,3
10898,0.10263159354447451,3
11930,0.10263159354447451,3
12960,0.10924100810368201,3
13991,0.10924100810368201,3
15021,0.10924100810368201,3
16053,0.10924100810368201,3
17087,0.10924100810368201,3
18122,0.10957302109014389,3
19158,0.10957302109014389,3
20187,0.11022705021113059,3
21213,0.11022705021113059,3
22248,0.11022705021113059,3
23288,0.11022705021113059,3
24312,0.11022705021113059,3
25347,0.11009097839204489,3
26380,0.11728974259355056,3
27415,0.11728974259355056,3
28445,0.11728974259355056,3
29485,0.11728974259355056,3
30515,0.11728974259355056,3
31540,0.11728974259355056,3
32572,0.11728974259355056,3
33606,0.1169911268158748,3
34641,0.1169911268158748,3
35679,0.1169911268158748,3
36710,0.11701578822149775,3
37745,0.11701578822149775,3
38780,0.11701578822149775,3
39812,0.11701578822149775,3
40851,0.11646081461216042,3
41884,0.11646081461216042,3
42911,0.11865137735013451,3
43943,0.11865137735013451,3
44978,0.11865137735013451,3
46015,0.11593220037632297,3
47051,0.12916838275701875,3
48081,0.12373254539896966,3
49111,0.12373254539896966,3
50147,0.12373254539896966,3
51178,0.12373254539896966,3
52210,0.12373254539896966,3
53241,0.12526121012942373,3
54274,0.12526121012942373,3
55300,0.12526121012942373,3
56334,0.12526121012942373,3
57363,0.12526121012942373,3
58397,0.12526121012942373,3
59427,0.12526121012942373,3
60454,0.12526121012942373,3
61491,0.12526121012942373,3
62542,0.13255438106128473,3
63546,0.13255438106128473,3
64546,0.13255438106128473,3
65551,0.13255438106128473,3
66552,0.13255438106128473,3
67553,0.13255438106128473,3
68606,0.13255438106128473,3
69611,0.13255438106128473,3
70666,0.13255438106128473,3
71721,0.13255438106128473,3
72722,0.13255438106128473,3
73729,0.13255438106128473,3
74778,0.13255438106128473,3
75779,0.13255438106128473,3
76783,0.13255438106128473,3
77786,0.13255438106128473,3
78787,0.13255438106128473,3
79787,0.13255438106128473,3
80790,0.13255438106128473,3
81794,0.13255438106128473,3
82848,0.13255438106128473,3
83850,0.13255438106128473,3
84853,0.13255438106128473,3
85855,0.13255438106128473,3
86910,0.13255438106128473,3
87912,0.13255438106128473,3
88915,0.13255438106128473,3
89917,0.13255438106128473,3
90918,0.13255438106128473,3
91972,0.13255438106128473,3
92974,0.13255438106128473,3
94027,0.13255438106128473,3
95080,0.13255438106128473,3
96084,0.13255438106128473,3
97085,0.13255438106128473,3
98086,0.12030437771571188,3
99088,0.12030437771571188,3
100032,0.12030437771571188,3
0,0.0,2
100,0.07539085950521182,2
1198,0.0905788460201113,2
2294,0.09403478998486856,2
3391,0.10643246000725659,2
4479,0.11203728454741357,2
5577,0.11203728454741357,2
6675,0.11203728454741357,2
7769,0.11380975096503941,2
8864,0.09643170829760536,2
9959,0.09643170829760536,2
10960,0.1028884768114901,2
11965,0.10260024663657685,2
13019,0.09830867294993895,2
14027,0.09830867294993895,2
15028,0.09830867294993895,2
16080,0.09830867294993895,2
17082,0.09831851423788096,2
18082,0.09831851423788096,2
19135,0.09831851423788096,2
20137,0.09675804026994868,2
21192,0.09675804026994868,2
22246,0.09675804026994868,2
23247,0.09675804026994868,2
24248,0.09716539412069611,2
25252,0.09716539412069611,2
26252,0.09716539412069611,2
27253,0.0958165714001827,2
28257,0.0958165714001827,2
29261,0.0958165714001827,2
30314,0.0958165714001827,2
31321,0.0958165714001827,2
32323,0.09954345501993783,2
33327,0.09954345501993783,2
34331,0.09954345501993783,2
35333,0.09954345501993783,2
36336,0.10428850742220111,2
37337,0.10428850742220111,2
38338,0.10428850742220111,2
39342,0.10428850742220111,2
40345,0.10428850742220111,2
41350,0.10492038913930374,2
42350,0.10492038913930374,2
43356,0.10492038913930374,2
44358,0.10492038913930374,2
45362,0.10492038913930374,2
46365,0.10492038913930374,2
47370,0.10492038913930374,2
48375,0.09841644447804676,2
49379,0.09841644447804676,2
50382,0.09841644447804676,2
51436,0.09841644447804676,2
52491,0.09676544892898965,2
53492,0.10244538274430404,2
54495,0.10244538274430404,2
55499,0.10244538274430404,2
56553,0.10244538274430404,2
57560,0.10244538274430404,2
58562,0.10416241245702695,2
59565,0.1043588016739114,2
60572,0.1043588016739114,2
61575,0.1043588016739114,2
62578,0.1043588016739114,2
63582,0.11076668069765964,2
64585,0.11076668069765964,2
65585,0.11076668069765964,2
66594,0.10954064498608852,2
67609,0.10686742130884176,2
68626,0.10686742130884176,2
69645,0.10686742130884176,2
70660,0.10686742130884176,2
71679,0.10686742130884176,2
72697,0.10686742130884176,2
73721,0.10686742130884176,2
74741,0.10686742130884176,2
75761,0.10686742130884176,2
76780,0.10686742130884176,2
77797,0.10686742130884176,2
78813,0.10686742130884176,2
79835,0.10686742130884176,2
80857,0.10686742130884176,2
81875,0.10686742130884176,2
82891,0.10686742130884176,2
83909,0.10676056359474059,2
84926,0.10676056359474059,2
85937,0.10676056359474059,2
86954,0.10676056359474059,2
87972,0.10676056359474059,2
88990,0.10657500575160853,2
90009,0.10657500575160853,2
91029,0.10657500575160853,2
92047,0.10657500575160853,2
93069,0.10657500575160853,2
94091,0.10657500575160853,2
95106,0.09990653883927963,2
96127,0.09990653883927963,2
97145,0.09990653883927963,2
98166,0.09990653883927963,2
99186,0.09990653883927963,2
100015,0.09990653883927963,2
0,0.0,1
100,0.02327922208648868,1
1197,0.06459103057733978,1
2296,0.06284152860030655,1
3391,0.0652330091282072,1
4488,0.06436684460707966,1
5586,0.0649972334998514,1
6682,0.07491669674620685,1
7774,0.07234762795634765,1
8872,0.07874460499068404,1
9968,0.08599739302752407,1
11026,0.0877304710042716,1
12081,0.0869210643660687,1
13143,0.0869210643660687,1
14205,0.08761005494899192,1
15263,0.08761005494899192,1
16322,0.08132375460547371,1
17385,0.05276469899194564,1
18426,0.06008253011442264,1
19442,0.06012195277247271,1
20456,0.06012195277247271,1
21467,0.059442579654019646,1
22481,0.05978436263488451,1
23498,0.05978436263488451,1
24507,0.060377457860192725,1
25520,0.0629966166274764,1
26536,0.0629966166274764,1
27544,0.0629966166274764,1
28561,0.07049152647990468,1
29570,0.07049152647990468,1
30584,0.07049152647990468,1
31600,0.07049152647990468,1
32618,0.07050547544061253,1
33635,0.06990814543535621,1
34648,0.06990814543535621,1
35659,0.06990814543535621,1
36672,0.06991673463183479,1
37687,0.06991673463183479,1
38704,0.06991673463183479,1
39718,0.07134983594979172,1
40730,0.07214165337926844,1
41739,0.07214165337926844,1
42751,0.06856182653283922,1
43764,0.06856182653283922,1
44778,0.07284082352623253,1
45791,0.0724261560111279,1
46804,0.0724261560111279,1
47812,0.0724261560111279,1
48828,0.07143410979208595,1
49835,0.07143410979208595,1
50848,0.07143410979208595,1
51857,0.07143410979208595,1
52876,0.07143410979208595,1
53891,0.07143410979208595,1
54907,0.07143410979208595,1
55923,0.07143410979208595,1
56936,0.07143410979208595,1
57951,0.07143410979208595,1
58964,0.07143410979208595,1
59979,0.07143410979208595,1
60995,0.07143410979208595,1
62010,0.07110114611541841,1
63026,0.07110114611541841,1
64037,0.07118366441703314,1
65047,0.07118366441703314,1
66060,0.07118366441703314,1
67074,0.07118366441703314,1
68093,0.07118366441703314,1
69109,0.07118366441703314,1
70129,0.07118366441703314,1
71147,0.07118366441703314,1
72158,0.07118366441703314,1
73169,0.07118366441703314,1
74186,0.07118366441703314,1
75200,0.07118366441703314,1
76214,0.07118366441703314,1
77237,0.07218097936824797,1
78237,0.07218097936824797,1
79241,0.07218097936824797,1
80243,0.07218097936824797,1
81244,0.07213145276806733,1
82244,0.07213145276806733,1
83315,0.07213145276806733,1
84321,0.07213145276806733,1
85325,0.07213145276806733,1
86330,0.07213145276806733,1
87397,0.07213145276806733,1
88400,0.07213145276806733,1
89404,0.07213145276806733,1
90405,0.07213145276806733,1
91411,0.07213145276806733,1
92413,0.07213145276806733,1
93419,0.07308048184266475,1
94422,0.07308048184266475,1
95429,0.07308048184266475,1
96496,0.07308048184266475,1
97498,0.07308048184266475,1
98500,0.07308048184266475,1
99505,0.07308048184266475,1
100005,0.07308048184266475,1
